term_id,month,sqm,rent,effective_days,days_in_month
A-85995-0,2029-11,762.0,20612.100000000002,30.0,30.0
A-85995-0,2029-12,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-01,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-02,762.0,20612.100000000002,28.0,28.0
A-85995-0,2030-03,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-04,762.0,20612.100000000002,30.0,30.0
A-85995-0,2030-05,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-06,762.0,20612.100000000002,30.0,30.0
A-85995-0,2030-07,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-08,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-09,762.0,20612.100000000002,30.0,30.0
A-85995-0,2030-10,762.0,20612.100000000002,31.0,31.0
A-85995-0,2030-11,762.0,20612.100000000002,30.0,30.0
A-85995-0,2030-12,762.0,20612.100000000002,31.0,31.0
A-85995-0,2031-01,762.0,20612.100000000002,31.0,31.0
A-85995-0,2031-02,762.0,20612.100000000002,28.0,28.0
A-85995-0,2031-03,762.0,20612.100000000002,31.0,31.0
A-85995-0,2031-04,762.0,20612.100000000002,30.0,30.0
A-85995-0,2031-05,762.0,20612.100000000002,31.0,31.0
A-85995-1,2031-06,914.4,25776.936,30.0,30.0
A-85995-1,2031-07,914.4,25776.936,31.0,31.0
A-85995-1,2031-08,914.4,25776.936,31.0,31.0
A-85995-1,2031-09,914.4,25776.936,30.0,30.0
A-85995-1,2031-10,914.4,25776.936,31.0,31.0
A-85995-1,2031-11,914.4,25776.936,30.0,30.0
A-85995-1,2031-12,914.4,25776.936,31.0,31.0
A-85995-1,2032-01,914.4,25776.936,31.0,31.0
A-85995-1,2032-02,914.4,25776.936,29.0,29.0
A-85995-1,2032-03,914.4,25776.936,31.0,31.0
A-85995-1,2032-04,914.4,25776.936,30.0,30.0
A-85995-1,2032-05,914.4,25776.936,31.0,31.0
A-85995-1,2032-06,914.4,25776.936,30.0,30.0
A-85995-1,2032-07,914.4,25776.936,31.0,31.0
A-85995-1,2032-08,914.4,25776.936,31.0,31.0
A-85995-1,2032-09,914.4,25776.936,30.0,30.0
A-85995-1,2032-10,914.4,25776.936,31.0,31.0
A-85995-1,2032-11,914.4,25776.936,30.0,30.0
A-85995-1,2032-12,914.4,25776.936,31.0,31.0
A-85995-1,2033-01,914.4,25776.936,31.0,31.0
A-85995-1,2033-02,914.4,25776.936,28.0,28.0
A-85995-1,2033-03,914.4,25776.936,31.0,31.0
A-85995-1,2033-04,914.4,25776.936,30.0,30.0
A-85995-1,2033-05,914.4,25776.936,31.0,31.0
A-85995-2,2033-06,914.4,25895.808,30.0,30.0
A-85995-2,2033-07,914.4,25895.808,31.0,31.0
A-85995-2,2033-08,914.4,25895.808,31.0,31.0
A-85995-2,2033-09,914.4,25895.808,30.0,30.0
A-85995-2,2033-10,914.4,25895.808,31.0,31.0
A-85995-2,2033-11,914.4,25895.808,30.0,30.0
A-85995-2,2033-12,914.4,25895.808,31.0,31.0
A-85995-2,2034-01,914.4,25895.808,31.0,31.0
A-86078-0,2016-01,701.0,18240.02,31.0,31.0
A-86078-0,2016-02,701.0,18240.02,29.0,29.0
A-86078-0,2016-03,701.0,18240.02,31.0,31.0
A-86078-0,2016-04,701.0,18240.02,30.0,30.0
A-86078-0,2016-05,701.0,18240.02,31.0,31.0
A-86078-0,2016-06,701.0,18240.02,30.0,30.0
A-86078-0,2016-07,701.0,18240.02,31.0,31.0
A-86078-0,2016-08,701.0,18240.02,31.0,31.0
A-86078-0,2016-09,701.0,18240.02,30.0,30.0
A-86078-0,2016-10,701.0,18240.02,31.0,31.0
A-86078-0,2016-11,701.0,18240.02,30.0,30.0
A-86078-0,2016-12,701.0,18240.02,31.0,31.0
A-86078-0,2017-01,701.0,18240.02,31.0,31.0
A-86078-0,2017-02,701.0,18240.02,28.0,28.0
A-86078-0,2017-03,701.0,18240.02,31.0,31.0
A-86078-0,2017-04,701.0,18240.02,30.0,30.0
A-86078-0,2017-05,701.0,18240.02,31.0,31.0
A-86078-0,2017-06,701.0,18240.02,30.0,30.0
A-86078-0,2017-07,701.0,18240.02,31.0,31.0
A-86078-0,2017-08,701.0,18240.02,31.0,31.0
A-86078-0,2017-09,701.0,18240.02,30.0,30.0
A-86078-0,2017-10,701.0,18240.02,31.0,31.0
A-86078-0,2017-11,701.0,18240.02,30.0,30.0
A-86078-0,2017-12,701.0,18240.02,31.0,31.0
A-86078-0,2018-01,701.0,18240.02,31.0,31.0
A-86078-0,2018-02,701.0,18240.02,28.0,28.0
A-86078-0,2018-03,701.0,18240.02,31.0,31.0
A-86078-0,2018-04,701.0,18240.02,30.0,30.0
A-86078-0,2018-05,701.0,18240.02,31.0,31.0
A-86078-0,2018-06,701.0,18240.02,30.0,30.0
A-86078-0,2018-07,701.0,18240.02,31.0,31.0
A-86078-0,2018-08,701.0,18240.02,31.0,31.0
A-86078-0,2018-09,701.0,18240.02,30.0,30.0
A-86078-0,2018-10,701.0,18240.02,31.0,31.0
A-86078-0,2018-11,701.0,18240.02,30.0,30.0
A-86078-0,2018-12,701.0,18240.02,31.0,31.0
A-86078-0,2019-01,701.0,18240.02,31.0,31.0
A-86078-0,2019-02,701.0,18240.02,28.0,28.0
A-86078-0,2019-03,701.0,18240.02,31.0,31.0
A-86078-0,2019-04,701.0,18240.02,30.0,30.0
A-86078-0,2019-05,701.0,18240.02,31.0,31.0
A-86078-0,2019-06,701.0,18240.02,30.0,30.0
A-86078-0,2019-07,701.0,18240.02,31.0,31.0
A-86078-0,2019-08,701.0,18240.02,31.0,31.0
A-86078-0,2019-09,701.0,18240.02,30.0,30.0
A-86078-0,2019-10,701.0,18240.02,31.0,31.0
A-86078-0,2019-11,701.0,18240.02,30.0,30.0
A-86078-0,2019-12,701.0,18240.02,31.0,31.0
A-86078-0,2020-01,701.0,18240.02,31.0,31.0
A-86078-0,2020-02,701.0,18240.02,29.0,29.0
A-86078-0,2020-03,701.0,18240.02,31.0,31.0
A-86078-0,2020-04,701.0,18240.02,30.0,30.0
A-86078-0,2020-05,701.0,18240.02,31.0,31.0
A-86078-0,2020-06,701.0,18240.02,30.0,30.0
A-86078-0,2020-07,701.0,18240.02,31.0,31.0
A-86078-0,2020-08,701.0,18240.02,31.0,31.0
A-86078-0,2020-09,701.0,18240.02,30.0,30.0
A-86078-0,2020-10,701.0,18240.02,31.0,31.0
A-86078-0,2020-11,701.0,18240.02,30.0,30.0
A-86078-0,2020-12,701.0,18240.02,31.0,31.0
A-86078-0,2021-01,701.0,18240.02,31.0,31.0
A-86078-0,2021-02,701.0,18240.02,28.0,28.0
A-86078-0,2021-03,701.0,18240.02,31.0,31.0
A-86078-0,2021-04,701.0,18240.02,30.0,30.0
A-86078-0,2021-05,701.0,18240.02,31.0,31.0
A-86078-0,2021-06,701.0,18240.02,30.0,30.0
A-86078-0,2021-07,701.0,18240.02,31.0,31.0
A-86078-0,2021-08,701.0,18240.02,31.0,31.0
A-86078-0,2021-09,701.0,18240.02,30.0,30.0
A-86078-0,2021-10,701.0,18240.02,31.0,31.0
A-86078-0,2021-11,701.0,18240.02,30.0,30.0
A-86078-0,2021-12,701.0,18240.02,31.0,31.0
A-86078-0,2022-01,701.0,18240.02,31.0,31.0
A-86078-0,2022-02,701.0,18240.02,28.0,28.0
A-86078-0,2022-03,701.0,18240.02,31.0,31.0
A-86078-0,2022-04,701.0,18240.02,30.0,30.0
A-86078-1,2022-05,701.0,18779.79,31.0,31.0
A-86078-1,2022-06,701.0,18779.79,30.0,30.0
A-86078-1,2022-07,701.0,18779.79,31.0,31.0
A-86078-1,2022-08,701.0,18779.79,31.0,31.0
A-86078-1,2022-09,701.0,18779.79,30.0,30.0
A-86078-1,2022-10,701.0,18779.79,31.0,31.0
A-86078-1,2022-11,701.0,18779.79,30.0,30.0
A-86078-1,2022-12,701.0,18779.79,31.0,31.0
A-86304-0,2022-01,410.0,9647.300000000001,31.0,31.0
A-86304-0,2022-02,410.0,9647.300000000001,28.0,28.0
A-86304-0,2022-03,410.0,9647.300000000001,31.0,31.0
A-86304-0,2022-04,410.0,9647.300000000001,30.0,30.0
A-86304-0,2022-05,410.0,9647.300000000001,31.0,31.0
A-86304-0,2022-06,410.0,9647.300000000001,30.0,30.0
A-86304-0,2022-07,410.0,9647.300000000001,31.0,31.0
A-86304-0,2022-08,410.0,9647.300000000001,31.0,31.0
A-86304-0,2022-09,410.0,9647.300000000001,30.0,30.0
A-86304-0,2022-10,410.0,9647.300000000001,31.0,31.0
A-86304-0,2022-11,410.0,9647.300000000001,30.0,30.0
A-86304-0,2022-12,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-01,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-02,410.0,9647.300000000001,28.0,28.0
A-86304-0,2023-03,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-04,410.0,9647.300000000001,30.0,30.0
A-86304-0,2023-05,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-06,410.0,9647.300000000001,30.0,30.0
A-86304-0,2023-07,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-08,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-09,410.0,9647.300000000001,30.0,30.0
A-86304-0,2023-10,410.0,9647.300000000001,31.0,31.0
A-86304-0,2023-11,410.0,9647.300000000001,30.0,30.0
A-86304-0,2023-12,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-01,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-02,410.0,9647.300000000001,29.0,29.0
A-86304-0,2024-03,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-04,410.0,9647.300000000001,30.0,30.0
A-86304-0,2024-05,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-06,410.0,9647.300000000001,30.0,30.0
A-86304-0,2024-07,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-08,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-09,410.0,9647.300000000001,30.0,30.0
A-86304-0,2024-10,410.0,9647.300000000001,31.0,31.0
A-86304-0,2024-11,410.0,9647.300000000001,30.0,30.0
A-86304-0,2024-12,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-01,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-02,410.0,9647.300000000001,28.0,28.0
A-86304-0,2025-03,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-04,410.0,9647.300000000001,30.0,30.0
A-86304-0,2025-05,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-06,410.0,9647.300000000001,30.0,30.0
A-86304-0,2025-07,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-08,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-09,410.0,9647.300000000001,30.0,30.0
A-86304-0,2025-10,410.0,9647.300000000001,31.0,31.0
A-86304-0,2025-11,410.0,9647.300000000001,30.0,30.0
A-86304-0,2025-12,410.0,9647.300000000001,31.0,31.0
A-86304-0,2026-01,410.0,9647.300000000001,31.0,31.0
A-86304-0,2026-02,410.0,9647.300000000001,28.0,28.0
A-86304-0,2026-03,410.0,9647.300000000001,31.0,31.0
A-86304-0,2026-04,410.0,9647.300000000001,30.0,30.0
A-86304-0,2026-05,410.0,9647.300000000001,31.0,31.0
A-86304-0,2026-06,410.0,9647.300000000001,30.0,30.0
A-86304-0,2026-07,410.0,9647.300000000001,31.0,31.0
A-86304-0,2026-08,410.0,9647.300000000001,31.0,31.0
A-86304-1,2026-09,410.0,9893.3,30.0,30.0
A-86304-1,2026-10,410.0,9893.3,31.0,31.0
A-86304-1,2026-11,410.0,9893.3,30.0,30.0
A-86304-1,2026-12,410.0,9893.3,31.0,31.0
A-86304-1,2027-01,410.0,9893.3,31.0,31.0
A-86304-1,2027-02,410.0,9893.3,28.0,28.0
A-86304-1,2027-03,410.0,9893.3,31.0,31.0
A-86304-1,2027-04,410.0,9893.3,30.0,30.0
A-86304-1,2027-05,410.0,9893.3,31.0,31.0
A-86304-1,2027-06,410.0,9893.3,30.0,30.0
A-86304-1,2027-07,410.0,9893.3,31.0,31.0
A-86304-1,2027-08,410.0,9893.3,31.0,31.0
A-86304-1,2027-09,410.0,9893.3,30.0,30.0
A-86304-1,2027-10,410.0,9893.3,31.0,31.0
A-86304-1,2027-11,410.0,9893.3,30.0,30.0
A-86304-1,2027-12,410.0,9893.3,31.0,31.0
A-86304-1,2028-01,410.0,9893.3,31.0,31.0
A-86304-1,2028-02,410.0,9893.3,29.0,29.0
A-86304-1,2028-03,410.0,9893.3,31.0,31.0
A-86304-1,2028-04,410.0,9893.3,30.0,30.0
A-86304-2,2028-05,410.0,9881.0,31.0,31.0
A-86304-2,2028-06,410.0,9881.0,30.0,30.0
A-86304-2,2028-07,410.0,9881.0,31.0,31.0
A-86304-2,2028-08,410.0,9881.0,31.0,31.0
A-86304-2,2028-09,410.0,9881.0,30.0,30.0
A-86304-2,2028-10,410.0,9881.0,31.0,31.0
A-86304-2,2028-11,410.0,9881.0,30.0,30.0
A-86304-2,2028-12,410.0,9881.0,31.0,31.0
A-86304-2,2029-01,410.0,9881.0,31.0,31.0
A-86304-2,2029-02,410.0,9881.0,28.0,28.0
A-86304-2,2029-03,410.0,9881.0,31.0,31.0
A-86304-2,2029-04,410.0,9881.0,30.0,30.0
A-86304-2,2029-05,410.0,9881.0,31.0,31.0
A-86304-2,2029-06,410.0,9881.0,30.0,30.0
A-86304-2,2029-07,410.0,9881.0,31.0,31.0
A-86304-2,2029-08,410.0,9881.0,31.0,31.0
A-86304-2,2029-09,410.0,9881.0,30.0,30.0
A-86304-2,2029-10,410.0,9881.0,31.0,31.0
A-86304-2,2029-11,410.0,9881.0,30.0,30.0
A-86304-2,2029-12,410.0,9881.0,31.0,31.0
A-86304-3,2030-01,410.0,9991.7,31.0,31.0
A-86304-3,2030-02,410.0,9991.7,28.0,28.0
A-86304-3,2030-03,410.0,9991.7,31.0,31.0
A-86304-3,2030-04,410.0,9991.7,30.0,30.0
A-86304-3,2030-05,410.0,9991.7,31.0,31.0
A-86304-3,2030-06,410.0,9991.7,30.0,30.0
A-86304-3,2030-07,410.0,9991.7,31.0,31.0
A-86304-3,2030-08,410.0,9991.7,31.0,31.0
A-86304-3,2030-09,410.0,9991.7,30.0,30.0
A-86304-3,2030-10,410.0,9991.7,31.0,31.0
A-86304-3,2030-11,410.0,9991.7,30.0,30.0
A-86304-3,2030-12,410.0,9991.7,31.0,31.0
A-86304-3,2031-01,410.0,9991.7,31.0,31.0
A-86304-3,2031-02,410.0,9991.7,28.0,28.0
A-86304-3,2031-03,410.0,9991.7,31.0,31.0
A-86304-3,2031-04,410.0,9991.7,30.0,30.0
A-86304-3,2031-05,410.0,9991.7,31.0,31.0
A-86304-3,2031-06,410.0,9991.7,30.0,30.0
A-86304-3,2031-07,410.0,9991.7,31.0,31.0
A-86304-3,2031-08,410.0,9991.7,31.0,31.0
A-86304-4,2031-09,410.0,10016.3,30.0,30.0
A-86304-4,2031-10,410.0,10016.3,31.0,31.0
A-86304-4,2031-11,410.0,10016.3,30.0,30.0
A-86304-4,2031-12,410.0,10016.3,31.0,31.0
A-86304-4,2032-01,410.0,10016.3,31.0,31.0
A-86304-4,2032-02,410.0,10016.3,29.0,29.0
A-86304-4,2032-03,410.0,10016.3,31.0,31.0
A-86304-4,2032-04,410.0,10016.3,30.0,30.0
A-86304-4,2032-05,410.0,10016.3,31.0,31.0
A-86304-4,2032-06,410.0,10016.3,30.0,30.0
A-86304-4,2032-07,410.0,10016.3,31.0,31.0
A-86304-4,2032-08,410.0,10016.3,31.0,31.0
A-86304-5,2032-09,410.0,10057.300000000001,30.0,30.0
A-86304-5,2032-10,410.0,10057.300000000001,31.0,31.0
A-86304-5,2032-11,410.0,10057.300000000001,30.0,30.0
A-86304-5,2032-12,410.0,10057.300000000001,31.0,31.0
A-86304-5,2033-01,410.0,10057.300000000001,31.0,31.0
A-86304-5,2033-02,410.0,10057.300000000001,28.0,28.0
A-86304-5,2033-03,410.0,10057.300000000001,31.0,31.0
A-86304-5,2033-04,410.0,10057.300000000001,30.0,30.0
A-86304-5,2033-05,410.0,10057.300000000001,31.0,31.0
A-86304-5,2033-06,410.0,10057.300000000001,30.0,30.0
A-86304-5,2033-07,410.0,10057.300000000001,31.0,31.0
A-86304-5,2033-08,410.0,10057.300000000001,31.0,31.0
A-86315-0,2028-09,557.0,7082.069333333333,16.0,30.0
A-86315-0,2028-10,557.0,13278.88,31.0,31.0
A-86315-0,2028-11,557.0,13278.88,30.0,30.0
A-86315-0,2028-12,557.0,13278.88,31.0,31.0
A-86315-0,2029-01,557.0,13278.88,31.0,31.0
A-86315-0,2029-02,557.0,13278.88,28.0,28.0
A-86315-0,2029-03,557.0,13278.88,31.0,31.0
A-86315-0,2029-04,557.0,13278.88,30.0,30.0
A-86315-0,2029-05,557.0,13278.88,31.0,31.0
A-86315-0,2029-06,557.0,13278.88,30.0,30.0
A-86315-0,2029-07,557.0,13278.88,31.0,31.0
A-86315-0,2029-08,557.0,13278.88,31.0,31.0
A-86315-0,2029-09,557.0,13278.88,30.0,30.0
A-86315-0,2029-10,557.0,13278.88,31.0,31.0
A-86315-0,2029-11,557.0,13278.88,30.0,30.0
A-86315-0,2029-12,557.0,13278.88,31.0,31.0
A-86315-0,2030-01,557.0,13278.88,31.0,31.0
A-86315-0,2030-02,557.0,13278.88,28.0,28.0
A-86315-0,2030-03,557.0,13278.88,31.0,31.0
A-86315-0,2030-04,557.0,13278.88,30.0,30.0
A-86315-0,2030-05,557.0,13278.88,31.0,31.0
A-86315-0,2030-06,557.0,13278.88,30.0,30.0
A-86315-0,2030-07,557.0,13278.88,31.0,31.0
A-86315-0,2030-08,557.0,13278.88,31.0,31.0
A-86315-0,2030-09,557.0,13278.88,30.0,30.0
A-86315-0,2030-10,557.0,13278.88,31.0,31.0
A-86315-0,2030-11,557.0,13278.88,30.0,30.0
A-86315-0,2030-12,557.0,13278.88,31.0,31.0
A-86315-0,2031-01,557.0,13278.88,31.0,31.0
A-86315-0,2031-02,557.0,13278.88,28.0,28.0
A-86315-0,2031-03,557.0,13278.88,31.0,31.0
A-86315-0,2031-04,557.0,13278.88,30.0,30.0
A-86315-0,2031-05,557.0,13278.88,31.0,31.0
A-86315-0,2031-06,557.0,13278.88,30.0,30.0
A-86315-0,2031-07,557.0,13278.88,31.0,31.0
A-86315-0,2031-08,557.0,13278.88,31.0,31.0
A-86315-0,2031-09,557.0,13278.88,30.0,30.0
A-86315-0,2031-10,557.0,13278.88,31.0,31.0
A-86315-0,2031-11,557.0,13278.88,30.0,30.0
A-86315-0,2031-12,557.0,13278.88,31.0,31.0
A-86315-0,2032-01,557.0,13278.88,31.0,31.0
A-86315-0,2032-02,557.0,13278.88,29.0,29.0
A-86315-0,2032-03,557.0,13278.88,31.0,31.0
A-86315-0,2032-04,557.0,13278.88,30.0,30.0
A-86315-0,2032-05,557.0,13278.88,31.0,31.0
A-86315-0,2032-06,557.0,13278.88,30.0,30.0
A-86315-0,2032-07,557.0,13278.88,31.0,31.0
A-86315-0,2032-08,557.0,13278.88,31.0,31.0
A-86315-0,2032-09,557.0,13278.88,30.0,30.0
A-86315-0,2032-10,557.0,13278.88,31.0,31.0
A-86315-0,2032-11,557.0,13278.88,30.0,30.0
A-86315-0,2032-12,557.0,13278.88,31.0,31.0
A-86315-0,2033-01,557.0,13278.88,31.0,31.0
A-86315-0,2033-02,557.0,13278.88,28.0,28.0
A-86315-0,2033-03,557.0,13278.88,31.0,31.0
A-86315-0,2033-04,557.0,13278.88,30.0,30.0
A-86315-0,2033-05,557.0,13278.88,31.0,31.0
A-86315-0,2033-06,557.0,13278.88,30.0,30.0
A-86315-0,2033-07,557.0,13278.88,31.0,31.0
A-86315-0,2033-08,557.0,13278.88,31.0,31.0
A-86315-0,2033-09,557.0,13278.88,30.0,30.0
A-86315-0,2033-10,557.0,13278.88,31.0,31.0
A-86315-0,2033-11,557.0,13278.88,30.0,30.0
A-86315-0,2033-12,557.0,13278.88,31.0,31.0
A-86315-0,2034-01,557.0,13278.88,31.0,31.0
A-86315-0,2034-02,557.0,13278.88,28.0,28.0
A-86315-0,2034-03,557.0,13278.88,31.0,31.0
A-86315-0,2034-04,557.0,13278.88,30.0,30.0
A-86315-0,2034-05,557.0,13278.88,31.0,31.0
A-86315-0,2034-06,557.0,13278.88,30.0,30.0
A-86315-0,2034-07,557.0,13278.88,31.0,31.0
A-86315-0,2034-08,557.0,13278.88,31.0,31.0
A-86315-0,2034-09,557.0,13278.88,30.0,30.0
A-86315-0,2034-10,557.0,13278.88,31.0,31.0
A-86315-0,2034-11,557.0,13278.88,30.0,30.0
A-86315-0,2034-12,557.0,13278.88,31.0,31.0
A-86315-0,2035-01,557.0,13278.88,31.0,31.0
A-86315-0,2035-02,557.0,13278.88,28.0,28.0
A-86315-0,2035-03,557.0,13278.88,31.0,31.0
A-86315-0,2035-04,557.0,13278.88,30.0,30.0
A-86315-0,2035-05,557.0,13278.88,31.0,31.0
A-86315-0,2035-06,557.0,13278.88,30.0,30.0
A-86315-0,2035-07,557.0,13278.88,31.0,31.0
A-86315-0,2035-08,557.0,13278.88,31.0,31.0
A-86315-0,2035-09,557.0,13278.88,30.0,30.0
A-86315-0,2035-10,557.0,13278.88,31.0,31.0
A-86315-0,2035-11,557.0,13278.88,30.0,30.0
A-86315-0,2035-12,557.0,13278.88,31.0,31.0
A-86315-0,2036-01,557.0,13278.88,31.0,31.0
A-86315-0,2036-02,557.0,13278.88,29.0,29.0
A-86315-0,2036-03,557.0,13278.88,31.0,31.0
A-86315-0,2036-04,557.0,13278.88,30.0,30.0
A-86315-0,2036-05,557.0,13278.88,31.0,31.0
A-86315-0,2036-06,557.0,13278.88,30.0,30.0
A-86315-0,2036-07,557.0,13278.88,31.0,31.0
A-86315-0,2036-08,557.0,13278.88,31.0,31.0
A-86315-0,2036-09,557.0,13278.88,30.0,30.0
A-86315-0,2036-10,557.0,13278.88,31.0,31.0
A-86315-0,2036-11,557.0,13278.88,30.0,30.0
A-86315-0,2036-12,557.0,13278.88,31.0,31.0
A-86315-0,2037-01,557.0,13278.88,31.0,31.0
A-86315-0,2037-02,557.0,13278.88,28.0,28.0
A-86315-0,2037-03,557.0,13278.88,31.0,31.0
A-86315-0,2037-04,557.0,13278.88,30.0,30.0
A-86315-0,2037-05,557.0,13278.88,31.0,31.0
A-86315-0,2037-06,557.0,13278.88,30.0,30.0
A-86315-0,2037-07,557.0,13278.88,31.0,31.0
A-86315-0,2037-08,557.0,13278.88,31.0,31.0
A-86315-0,2037-09,557.0,13278.88,30.0,30.0
A-86315-0,2037-10,557.0,13278.88,31.0,31.0
A-86315-0,2037-11,557.0,13278.88,30.0,30.0
A-86315-0,2037-12,557.0,13278.88,31.0,31.0
A-86315-0,2038-01,557.0,5996.913548387096,14.0,31.0
A-86315-1,2038-01,557.0,7694.326129032258,17.0,31.0
A-86315-1,2038-02,557.0,14030.83,28.0,28.0
A-86315-1,2038-03,557.0,14030.83,31.0,31.0
A-86315-1,2038-04,557.0,14030.83,30.0,30.0
A-86315-1,2038-05,557.0,14030.83,31.0,31.0
A-86315-1,2038-06,557.0,14030.83,30.0,30.0
A-86315-1,2038-07,557.0,14030.83,31.0,31.0
A-86315-1,2038-08,557.0,14030.83,31.0,31.0
A-86315-1,2038-09,557.0,14030.83,30.0,30.0
A-86315-1,2038-10,557.0,14030.83,31.0,31.0
A-86315-1,2038-11,557.0,14030.83,30.0,30.0
A-86315-1,2038-12,557.0,14030.83,31.0,31.0
A-86315-1,2039-01,557.0,6336.503870967742,14.0,31.0
A-86483-0,2020-05,899.0,12931.39,17.0,31.0
A-86483-0,2020-06,899.0,23580.77,30.0,30.0
A-86483-0,2020-07,899.0,23580.77,31.0,31.0
A-86483-0,2020-08,899.0,23580.77,31.0,31.0
A-86483-0,2020-09,899.0,23580.77,30.0,30.0
A-86483-0,2020-10,899.0,23580.77,31.0,31.0
A-86483-0,2020-11,899.0,23580.77,30.0,30.0
A-86483-0,2020-12,899.0,23580.77,31.0,31.0
A-86483-0,2021-01,899.0,23580.77,31.0,31.0
A-86483-0,2021-02,899.0,23580.77,28.0,28.0
A-86483-0,2021-03,899.0,23580.77,31.0,31.0
A-86483-0,2021-04,899.0,23580.77,30.0,30.0
A-86483-0,2021-05,899.0,23580.77,31.0,31.0
A-86483-0,2021-06,899.0,23580.77,30.0,30.0
A-86483-0,2021-07,899.0,23580.77,31.0,31.0
A-86483-0,2021-08,899.0,23580.77,31.0,31.0
A-86483-0,2021-09,899.0,23580.77,30.0,30.0
A-86483-0,2021-10,899.0,23580.77,31.0,31.0
A-86483-0,2021-11,899.0,23580.77,30.0,30.0
A-86483-0,2021-12,899.0,23580.77,31.0,31.0
A-86483-0,2022-01,899.0,23580.77,31.0,31.0
A-86483-0,2022-02,899.0,23580.77,28.0,28.0
A-86483-0,2022-03,899.0,23580.77,31.0,31.0
A-86483-0,2022-04,899.0,23580.77,30.0,30.0
A-86483-0,2022-05,899.0,23580.77,31.0,31.0
A-86483-0,2022-06,899.0,23580.77,30.0,30.0
A-86483-0,2022-07,899.0,23580.77,31.0,31.0
A-86483-0,2022-08,899.0,23580.77,31.0,31.0
A-86483-0,2022-09,899.0,23580.77,30.0,30.0
A-86483-0,2022-10,899.0,23580.77,31.0,31.0
A-86483-0,2022-11,899.0,23580.77,30.0,30.0
A-86483-0,2022-12,899.0,23580.77,31.0,31.0
A-86483-0,2023-01,899.0,23580.77,31.0,31.0
A-86483-0,2023-02,899.0,23580.77,28.0,28.0
A-86483-0,2023-03,899.0,23580.77,31.0,31.0
A-86483-0,2023-04,899.0,23580.77,30.0,30.0
A-86483-0,2023-05,899.0,23580.77,31.0,31.0
A-86483-0,2023-06,899.0,23580.77,30.0,30.0
A-86483-0,2023-07,899.0,23580.77,31.0,31.0
A-86483-0,2023-08,899.0,23580.77,31.0,31.0
A-86483-0,2023-09,899.0,23580.77,30.0,30.0
A-86483-0,2023-10,899.0,23580.77,31.0,31.0
A-86483-0,2023-11,899.0,23580.77,30.0,30.0
A-86483-0,2023-12,899.0,23580.77,31.0,31.0
A-86483-0,2024-01,899.0,23580.77,31.0,31.0
A-86483-0,2024-02,899.0,23580.77,29.0,29.0
A-86483-0,2024-03,899.0,23580.77,31.0,31.0
A-86483-0,2024-04,899.0,23580.77,30.0,30.0
A-86483-0,2024-05,899.0,23580.77,31.0,31.0
A-86483-0,2024-06,899.0,23580.77,30.0,30.0
A-86483-0,2024-07,899.0,23580.77,31.0,31.0
A-86483-0,2024-08,899.0,23580.77,31.0,31.0
A-86483-0,2024-09,899.0,23580.77,30.0,30.0
A-86483-0,2024-10,899.0,23580.77,31.0,31.0
A-86483-0,2024-11,899.0,23580.77,30.0,30.0
A-86483-0,2024-12,899.0,23580.77,31.0,31.0
A-86483-0,2025-01,899.0,23580.77,31.0,31.0
A-86483-0,2025-02,899.0,23580.77,28.0,28.0
A-86483-0,2025-03,899.0,23580.77,31.0,31.0
A-86483-0,2025-04,899.0,23580.77,30.0,30.0
A-86483-0,2025-05,899.0,23580.77,31.0,31.0
A-86483-0,2025-06,899.0,23580.77,30.0,30.0
A-86483-0,2025-07,899.0,23580.77,31.0,31.0
A-86483-0,2025-08,899.0,23580.77,31.0,31.0
A-86483-0,2025-09,899.0,11004.359333333334,14.0,30.0
A-86483-1,2025-09,899.0,12744.223999999998,16.0,30.0
A-86483-1,2025-10,899.0,23895.42,31.0,31.0
A-86483-1,2025-11,899.0,23895.42,30.0,30.0
A-86483-1,2025-12,899.0,23895.42,31.0,31.0
A-86483-1,2026-01,899.0,23895.42,31.0,31.0
A-86483-1,2026-02,899.0,23895.42,28.0,28.0
